,user,date,text,favorite_count,busqueda
295,adsuara,Thu Oct 15 09:32:18 +0000 2020,¿El fin de las tarjetas físicas? BBVA lanza 'Aqua' para liderar la revolución digital en los pagos por la pandemia… https://t.co/LkoALghq6j,1,busqueda
296,Innovaspain,Thu Oct 15 09:30:13 +0000 2020,"#Aqua, la nueva familia de tarjetas sin numeración y CVV dinámico de @BBVA, busca garantizar mayor seguridad en tod… https://t.co/4g91zXG1fi",0,busqueda
297,ITUser_ITDM,Thu Oct 15 09:08:57 +0000 2020,@bbva reinventa los pagos con tarjetas con Aqua: no tiene numeración y el CVV es dinámico https://t.co/4jhLOJl8PI #ITDMGroup,0,busqueda
298,felipecasajus,Thu Oct 15 08:45:41 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
299,Ecommerce_es,Thu Oct 15 08:35:02 +0000 2020,"💳 @bbva ha lanzado una nueva familia de #tarjetas pioneras en #España. Ha presentado la tarjeta #AQUA, ¡sin fecha d… https://t.co/pyarreBYpn",0,busqueda
300,antroc,Thu Oct 15 08:22:45 +0000 2020,Más seguridad en las tarjetas 👉 La nueva tarjeta de BBVA tiene un CVV dinámico que cambia cada cinco minutos y solo… https://t.co/CRH1C12KSV,2,busqueda
301,CARMAYES,Thu Oct 15 06:31:16 +0000 2020,@FamNumerosas sabéis algo del cambio de condiciones en los contratos de cuentas con @bbva? Tenemos unas condiciones… https://t.co/5riEp021uq,0,busqueda
302,apormibebe,Thu Oct 15 06:18:10 +0000 2020,@07jun11 @MadreDeLechones Yo estaba en BBVA pero parece que empieza a cobrar hará por las tarjetas de crédito. Voy a probar en bankinter,2,busqueda
303,DavidConde1970,Thu Oct 15 05:01:02 +0000 2020,"BBVA transforma el mundo de las las tarjetas y lanza Aqua, la primera tarjeta sin numeración y CVV dinámico en Espa… https://t.co/Uh7hxQ1lJu",2,busqueda
304,NegritoGozador,Thu Oct 15 04:05:48 +0000 2020,"Tarjetas de crédito Oro (jun 2020)
Anualidad/CAT

1. Mifel $650 42.6 %
2. Inbursa $468 47.6 %◄
⁞
21. BBVA $1,076 89… https://t.co/Xx6ELYNIVd",0,busqueda
305,jlnolascoc,Thu Oct 15 03:34:35 +0000 2020,@viajaVolaris no puedo comprar un vuelos desde la paz hacia la CDMX desde ayer con tarjetas de @BBVA_Mex ni en la p… https://t.co/s84jjpDgHM,0,busqueda
306,unayeyita,Thu Oct 15 03:14:31 +0000 2020,"@mandarined Yo puedo hablarte de bbva, cualquier problema que he tenido me lo han solucionado pronto. Tienen la app… https://t.co/38j7hbXcgD",1,busqueda
307,raMMon_Ba,Thu Oct 15 02:23:47 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
309,SectorBancario,Wed Oct 14 22:35:04 +0000 2020,"BBVA intenta revolucionar las tarjetas con un código de seguridad distinto para cada compra
https://t.co/a13HoaOcyb",0,busqueda
310,dzamora_990,Wed Oct 14 22:00:15 +0000 2020,"RT @BBVA_Mex: Ya que estás en el súper, aprovecha y paga tus tarjetas desde ahí, 🛒 💳 😊 es igual de seguro y aprovechas la vuelta. https://t…",0,busqueda
311,BBVA_Mex,Wed Oct 14 22:00:01 +0000 2020,"Ya que estás en el súper, aprovecha y paga tus tarjetas desde ahí, 🛒 💳 😊 es igual de seguro y aprovechas la vuelta.… https://t.co/dOhcW9oGJY",12,busqueda
312,raulquintanadel,Wed Oct 14 21:59:34 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
313,Eli_R___,Wed Oct 14 21:35:27 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
314,ClosdeChacras,Wed Oct 14 21:33:48 +0000 2020,"¡APROVECHÁ LOS BENEFICIOS QUE TENEMOS PARA VOS!

BENEFICIOS BANCO BBVA FRANCÉS

- 3 cuotas sin interés con todas la… https://t.co/VsFFwE7M8A",0,busqueda
315,Dan_Calvo,Wed Oct 14 21:14:08 +0000 2020,Nunca confié demasiado en el CVV de las tarjetas. ¿Puede ser esta una buena solución? La nueva tarjeta de BBVA tien… https://t.co/yfQ9ilHcya,0,busqueda
316,barburinnani,Wed Oct 14 21:05:45 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
317,unsatelitemas,Wed Oct 14 20:47:36 +0000 2020,@abrahahahaham Después de que las sacas son tarjetas de débito normales con la ventaja que tienen apps más amigable… https://t.co/obDekd8nhJ,2,busqueda
318,angelgavin,Wed Oct 14 20:12:41 +0000 2020,¿El fin de las tarjetas físicas? BBVA lanza 'Aqua' para liderar la revolución digital en los pagos por la pandemia https://t.co/lgY0CHUQkM,0,busqueda
319,lrpkuri,Wed Oct 14 20:08:24 +0000 2020,@solsona Lo amo. A mi me encanta. Es ridículo que un plástico (o dos fotos de un plástico) sin un segundo factor pu… https://t.co/mVDuAtjyrc,2,busqueda
320,viurquis85,Wed Oct 14 20:07:46 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
321,Edelartu,Wed Oct 14 20:03:25 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
322,asierps,Wed Oct 14 19:53:14 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
323,elcharz,Wed Oct 14 19:51:07 +0000 2020,@bbva en facebook un tipo llamado yolman solorzano ofrece tarjetas de bancomer es fraude o verdad,0,busqueda
324,agarciahdealba,Wed Oct 14 19:43:07 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
325,loogic,Wed Oct 14 19:31:19 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
326,cardito98,Wed Oct 14 19:28:27 +0000 2020,"Conociendo a éstos, no será gratis... https://t.co/xuwufmiDCY",0,busqueda
327,EstebanRocheG,Wed Oct 14 19:17:28 +0000 2020,"RT @rforcano: Reinventando las tarjetas
https://t.co/TTLtEMEieu https://t.co/6cNG8JZgow",0,busqueda
328,madre_de_2,Wed Oct 14 19:09:07 +0000 2020,@MadreDeLechones Yo estoy en el BBVA y la verdad estoy bastante contenta. No sé qué tal será para los autónomos. La… https://t.co/PBn9X22CKS,1,busqueda
329,jmartinezags,Wed Oct 14 18:55:06 +0000 2020,"Contamos con excelentes planes de pago a Meses Sin Intereses !!
Tarjetas de crédito participantes:
  #Citibanamex… https://t.co/EIIzMbUsyw",0,busqueda
359,menalujan,Fri Oct 09 09:34:07 +0000 2020,"@bbva @south_summit Después de mil llamadas, idas a la oficina, correos ¿Que tengo que hacer para ver el cuadro de… https://t.co/r77YsVDsz6",0,busqueda
360,The_GodfatherOK,Thu Oct 08 20:48:33 +0000 2020,@bbva_argentina Dejen de cerrae cuentas a sus clientes. De estafarlos con prestamos que no pidieron. De hacerlos ir… https://t.co/sGmmdSXDdA,1,busqueda
361,SilviaBueu,Thu Oct 08 17:24:28 +0000 2020,"@Renovandome78 @ValdescaBB @santander_es @bancosantander @AnaBotin @Caixa @bbva @consumidores cual es la excusa, di… https://t.co/7a7ryIb19N",1,busqueda
362,leonmextestigo,Fri Oct 16 19:45:02 +0000 2020,"jojo @lopezdoriga dan risa tus ""reporteros"" (como los de la mañanera), como el que acaba de decir que ""ya son tres… https://t.co/v46BBzGJ15",0,busqueda
364,LuisACarlosA,Fri Oct 16 19:44:44 +0000 2020,@LaClavijo_ @bbva @davidbarguil @ma_camiladiaz @JuanPabloCalvas @AntonioSanguino @MafeCarrascal Pues la mentada ayu… https://t.co/CX9cBEoF1o,0,busqueda
365,_Inefableee_,Fri Oct 16 19:44:34 +0000 2020,Cuenta de ahorros BBVA https://t.co/FK6AIZ1CYn,0,busqueda
366,BBVARe_mx,Fri Oct 16 19:44:33 +0000 2020,"@IvtGuigui Hola, buenas tardes. Te atiende Johana, esperamos te encuentres bien. Te invitamos a comunicarte a nuest… https://t.co/c4eYkHtbwM",0,busqueda
367,euroesunasecta,Fri Oct 16 19:44:10 +0000 2020,RT @DRYmadrid: Sigue adelante el recurso judicial de @ecologistas y @FRAVM contra el pelotazo de la operación Chamartín. Aunque el 80% del…,0,busqueda
368,RcYahvh,Fri Oct 16 19:43:47 +0000 2020,"RT @Cesar88Game: BBVA lanza Aqua, su 1ª tarjeta q no tiene impreso el número de la tarjeta ni la fecha de caducidad y el CVV es dinámico(So…",0,busqueda
369,BBVARe_mx,Fri Oct 16 19:43:43 +0000 2020,"@Kiks_toker Entendemos lo que nos comentas, puedes conocer más detalle de éste proceso de seguridad a través de tu… https://t.co/juhHdzNX5l",0,busqueda
370,CENTAUROVERSACE,Fri Oct 16 19:43:32 +0000 2020,Me interesa la tarjeta aqua de BBVA para tener mis 20 pesitos seguros para mi dr pepper en el OXXO,1,busqueda
372,JMV1957,Fri Oct 16 19:42:42 +0000 2020,RT @Jose56995014: @Luis30653522 @abengoashares @AnaPBotin @Abengoa @carlostorres @KKR_Co @AgenSynd @bancosantander @Credit_Agricole @jldelv…,0,busqueda
373,JMV1957,Fri Oct 16 19:42:39 +0000 2020,RT @Luis30653522: @Jose56995014 @abengoashares @AnaPBotin @Abengoa @carlostorres @KKR_Co @AgenSynd @bancosantander @Credit_Agricole @jldelv…,0,busqueda
374,JMV1957,Fri Oct 16 19:42:36 +0000 2020,RT @PepeGri55809703: @Luis30653522 @abengoashares @AnaPBotin @Abengoa @carlostorres @KKR_Co @AgenSynd @bancosantander @Credit_Agricole @jld…,0,busqueda
375,gabriel52083967,Fri Oct 16 19:42:15 +0000 2020,"RT @NARIZROJAAC: El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  s…",0,busqueda
376,MaraPaulaJimen3,Fri Oct 16 19:41:47 +0000 2020,"RT @LaClavijo_: Quiero que me ayuden a hacer viral esto. Los bancos con unos cafres, especialmente @bbva ¿estamos de acuerdo?

Pero es que…",0,busqueda
378,ManueelPortilla,Fri Oct 16 19:41:26 +0000 2020,"RT @20PeterMel: No importa si Uds le dicen BBVA a Bancomer yo siempre le diré PRI a Morena

Si el inepto de Andrés López destrozó México y…",0,busqueda
379,fjcisnerosr,Fri Oct 16 19:41:20 +0000 2020,RT @sauzita: BBVA confirma que tendrá participación en Apple Pay en México @DistritoApple @Josesesteaga @AlanGeek1 https://t.co/YAmskUJtOU,0,busqueda
380,Melmoht,Fri Oct 16 19:41:17 +0000 2020,RT @DRYmadrid: Sigue adelante el recurso judicial de @ecologistas y @FRAVM contra el pelotazo de la operación Chamartín. Aunque el 80% del…,0,busqueda
381,LuisRosas99,Fri Oct 16 19:41:10 +0000 2020,"@BBVARe_mx @gaby_cam @bbva Jajajajaja pense dirian, lamentamos la situacion, pero porque no quieres la tarjeta? ajajajaj",0,busqueda
383,AJAJAJA40888732,Fri Oct 16 19:41:06 +0000 2020,"RT @elperiodico: La sostenibilidad, una apuesta estratégica para las pymes https://t.co/oEDYF9GBf6 Contenido ofrecido por @BBVA_espana http…",0,busqueda
384,alanrzv,Fri Oct 16 19:40:55 +0000 2020,@gaby_cam @bbva A mi mamá le llaman en nombre de una persona que no conoce y que supuestamente es titular de la lín… https://t.co/ph9Jw5xNhB,0,busqueda
385,FlirtyEverdeen,Fri Oct 16 19:40:46 +0000 2020,"No importa si Uds le dicen BBVA a Bancomer yo siempre le diré PRI a Morena

Si el inepto de Andrés López destrozó M… https://t.co/kEXNGnKT91",1,busqueda
386,EseMiPuma,Fri Oct 16 19:40:44 +0000 2020,"Sí, muy bonita la app de BBVA, ¿pero a quién le vende nuestros datos biométricos? 
Toda vez que ya es obligatorio e… https://t.co/XrhkIFqLKx",1,busqueda
387,luciaso01,Fri Oct 16 19:40:33 +0000 2020,"RT @20PeterMel: No importa si Uds le dicen BBVA a Bancomer yo siempre le diré PRI a Morena

Si el inepto de Andrés López destrozó México y…",0,busqueda
389,Ad__Rii,Fri Oct 16 19:39:33 +0000 2020,@Artxrr @7ysitu0Aysitu13 @BBVA_Mex Ya lo verás!!!,0,busqueda
390,omaralviso,Fri Oct 16 19:39:28 +0000 2020,"Creí que no había banco con peor servicio que @Citibanamex pero este mes @bbva se esforzó y los supero, aquí les de… https://t.co/WstAgsuTCu",0,busqueda
391,LosAngeles24d17,Fri Oct 16 19:38:31 +0000 2020,"RT @BBVAInnovation: Sergio Torres le da la bienvenida a todos los participantes en esta edición del #HackathonBBVA💙, con inspiradoras palab…",0,busqueda
392,LosAngeles24d17,Fri Oct 16 19:38:15 +0000 2020,"RT @BBVAInnovation: ¡Bienvenidos al Hackathon BBVA 2020! 👨‍💻👩‍💻Damos inicio a esta esperada competencia, se vienen grandes retos y muchas s…",0,busqueda
393,PaletonCorona,Fri Oct 16 19:37:59 +0000 2020,"RT @LaClavijo_: Quiero que me ayuden a hacer viral esto. Los bancos con unos cafres, especialmente @bbva ¿estamos de acuerdo?

Pero es que…",0,busqueda
394,TelecommCampech,Fri Oct 16 19:37:28 +0000 2020,"Necesitas enviar dinero o no sabes donde cobrar remesas del extranjero, no te preocupes en #Telecomm puedes enviar… https://t.co/V5tvMwdqxS",0,busqueda
395,blackjim7,Fri Oct 16 19:37:22 +0000 2020,"@LaClavijo_ @bbva @davidbarguil @ma_camiladiaz @JuanPabloCalvas @AntonioSanguino @MafeCarrascal Que raro, algo debi… https://t.co/fUB1EERMA8",0,busqueda
396,defectperfect,Fri Oct 16 19:36:52 +0000 2020,"RT @20PeterMel: No importa si Uds le dicen BBVA a Bancomer yo siempre le diré PRI a Morena

Si el inepto de Andrés López destrozó México y…",0,busqueda
397,EsPorFealdad,Fri Oct 16 19:36:48 +0000 2020,@gaby_cam @bbva Ha de ser feo. #Hablemosdelafealdad #Hablemosdelafealdadfísica,0,busqueda
398,DComiquero_007,Fri Oct 16 19:36:48 +0000 2020,"@alfredobrito @sheismafe @roka_2004 @gaby_cam @bbva No mames wey, defendiendo pendejadas?",0,busqueda
399,Resalo1,Fri Oct 16 19:36:48 +0000 2020,"@Garde_Y2E @bbva Lo de los biométricos es por ley, de echó todos los bancos en México están en proroga por qué eso… https://t.co/Q1K6GkHbzf",0,busqueda
400,finanzascom,Fri Oct 16 19:36:40 +0000 2020,Sólo se librarán de las comisiones si retiran importes superiores a 2.000 euros https://t.co/ax1WjJXAdM,0,busqueda
401,elperiodico,Fri Oct 16 19:36:22 +0000 2020,"La sostenibilidad, una apuesta estratégica para las pymes https://t.co/oEDYF9GBf6 Contenido ofrecido por… https://t.co/V7EuzrICyT",0,busqueda
402,handbookeaglen1,Fri Oct 16 19:36:21 +0000 2020,"BBVA es cómo la esposa: por todo te chinga.
Citybanamex es como la amante: con nada la llenas!!!",1,busqueda
403,webadedios,Fri Oct 16 19:36:17 +0000 2020,"RT @Cesar88Game: BBVA lanza Aqua, su 1ª tarjeta q no tiene impreso el número de la tarjeta ni la fecha de caducidad y el CVV es dinámico(So…",0,busqueda
404,Metalepsframe,Fri Oct 16 19:35:36 +0000 2020,RT @Metalepsframe: #4siglos de #evolución estructural y #revolución técnica #marca y #mercado para la #arquitectura y #edificación y #4sigl…,0,busqueda
405,Miguelitoelpol1,Fri Oct 16 19:35:36 +0000 2020,@PercevalT @msrisavelasco64 Otro buen motivo para irse de bbva,1,busqueda
406,Ikaritu,Fri Oct 16 19:35:34 +0000 2020,"Yo cuando @BBVA_Mex. No me deja consultar mi saldo, y están chingue y chingue que les de mis  datos biométricos.… https://t.co/ILnAcmQepT",2,busqueda
407,EvaRios2011,Fri Oct 16 19:35:22 +0000 2020,"RT @motesinhuesillo: #ColoquioIDEA Las empresas auspiciantes, @bbva @BancoGalicia saben quien es la Vicepresidenta del coloquio? Es la CEO…",0,busqueda
408,alanrzv,Fri Oct 16 19:34:39 +0000 2020,@SINGLE_MC @gaby_cam @bbva El problema es que te van a volver a llamar : (,0,busqueda
409,Elvic1969,Fri Oct 16 19:34:26 +0000 2020,RT @SritaLoera: @Soyfurrr BBVA. Es tan cómodo que ni te acuerdas que tienes banco. La app es una puta maravilla. ❤️,0,busqueda
410,PabPuerto,Fri Oct 16 19:33:58 +0000 2020,"RT @Cesar88Game: BBVA lanza Aqua, su 1ª tarjeta q no tiene impreso el número de la tarjeta ni la fecha de caducidad y el CVV es dinámico(So…",0,busqueda
412,Estelit67706278,Fri Oct 16 19:33:48 +0000 2020,"@Soyfurrr Scotiabank para mi es el mejor de todos, nunca he tendió problemas y me resuelven super rápido, también m… https://t.co/GKuP96hoWt",0,busqueda
413,Hijodezeus_,Fri Oct 16 19:33:46 +0000 2020,"@Gabriel81740436 @FiloDis @SINGLE_MC @gaby_cam @bbva Limitada debe ser la capacidad de tu iPhone, por eso mejor And… https://t.co/vVdpCgJArH",0,busqueda
414,ansa1288,Fri Oct 16 19:33:02 +0000 2020,"@Soyfurrr BBVA, su app es buena, yo la tengo.",1,busqueda
415,TuitsAcidosMX,Fri Oct 16 19:32:19 +0000 2020,@roka_2004 @gaby_cam @bbva Yo te sacaría las tripas y luego te ahorco con ellas,0,busqueda
418,viajesdelamano,Fri Oct 16 19:31:48 +0000 2020,Recorrido munumental a Europa @KLM_MX @Aeromexico @Alitalia @Iberia #BBVA #HechosParaBrillar https://t.co/Mej6sonElZ https://t.co/ofhC8iscQY,1,busqueda
419,Leonel31026,Fri Oct 16 19:31:34 +0000 2020,"RT @iVargas_01: Que bonito que @BBVA_Mex se acuerda de tu cumpleaños y te cambia el icono por un pastel!
😍😍😍 https://t.co/JPxkOXMMQb",0,busqueda
420,petraDo21453610,Fri Oct 16 19:31:31 +0000 2020,"RT @LaClavijo_: Quiero que me ayuden a hacer viral esto. Los bancos con unos cafres, especialmente @bbva ¿estamos de acuerdo?

Pero es que…",0,busqueda
421,Barrera117,Fri Oct 16 19:31:29 +0000 2020,RT @badcharly: Siguen las amenazas por parte de @BBVA_Mex https://t.co/uBu8IWQkmA,0,busqueda
422,abrahammata_,Fri Oct 16 19:30:55 +0000 2020,"RT @Cesar88Game: BBVA lanza Aqua, su 1ª tarjeta q no tiene impreso el número de la tarjeta ni la fecha de caducidad y el CVV es dinámico(So…",0,busqueda
423,Millan_Mx,Fri Oct 16 19:30:48 +0000 2020,@bbva nadamas no sirve la app. https://t.co/bH4UlorgV6,0,busqueda
424,lso33,Fri Oct 16 19:30:37 +0000 2020,"RT @Bolsacarlosmari: #BBVA lleva resbalando por el canal decreciente de febrero 2017, desde marzo, parece haber encontrado en la zona 2,12…",0,busqueda
425,bbva,Fri Oct 16 19:30:23 +0000 2020,🇦🇷 El consumo con tarjetas en Argentina descendió durante el mes de septiembre y se mantuvo estable durante la prim… https://t.co/Gk2SbppYt6,4,busqueda
426,manuelpiri_,Fri Oct 16 19:30:22 +0000 2020,"Aprovechando la tendencia, es neta que me van a obligar a que les de permiso de tener mis datos biométricos.
No qui… https://t.co/NNRXGOoJAp",0,busqueda
427,Angelromanroman,Fri Oct 16 19:30:11 +0000 2020,"@BBVA_Mex Escuchen a sus clientes, ""NO QUEREMOS DATOS BIOMETRICOS""",0,busqueda
429,badcharly,Fri Oct 16 19:29:32 +0000 2020,Siguen las amenazas por parte de @BBVA_Mex https://t.co/uBu8IWQkmA,3,busqueda
430,toni_mantis,Fri Oct 16 19:29:24 +0000 2020,"RT @toni_mantis: El @bbva sube la nómina mínima para no cobrar comisiones de 600 a 800€. Si tienes un sueldazo de 700€, ahora te lo aligera…",0,busqueda
431,MoisesPinedaFa,Fri Oct 16 19:29:23 +0000 2020,"https://t.co/zUh1A6BWiP
Buenos partidos para este fin de semana.
Voy con el @Everton con @jamesdrodriguez contra el… https://t.co/ea8iLSKlcm",2,busqueda
432,claudiameraz00,Fri Oct 16 19:29:21 +0000 2020,@gaby_cam @bbva @SantanderMx metieron a un seguro sin mi consentimiento el cual me dijeron que no se podia cancelar fue un lio,0,busqueda
433,iVargas_01,Fri Oct 16 19:29:10 +0000 2020,"Que bonito que @BBVA_Mex se acuerda de tu cumpleaños y te cambia el icono por un pastel!
😍😍😍 https://t.co/JPxkOXMMQb",2,busqueda
434,TopedUlin,Fri Oct 16 19:28:42 +0000 2020,"RT @LaClavijo_: Quiero que me ayuden a hacer viral esto. Los bancos con unos cafres, especialmente @bbva ¿estamos de acuerdo?

Pero es que…",0,busqueda
435,claudiameraz00,Fri Oct 16 19:28:40 +0000 2020,@gaby_cam @bbva Yo tuve un problema con mi tarjeta y desde el banco @SantanderMx me ayudaron pero por medio de una… https://t.co/BN6KygcDwR,0,busqueda
