,text
1542,"Bienvenido al universo Illuminati de distinción de riqueza e influencia. Traer a los pobres, los expertos para destacar la grandeza, la fama, la raza política, ascender a la cima en todas las cosas.
A nuestros individuos se les da una riqueza e información ilimitadas, y serán ricos, aclamados, innovadores y, además, asegurados por los Illuminati.🔺🔺 Los Illuminati trabajan diferentes perspectivas para ayudar a todas las edades.
¿Desea ser miembro individual del Orden del Nuevo Mundo Illuminati y recibir un beneficio en efectivo de £500,000.00 Euros y diferentes ventajas.
Responda SÍ en caso de que esté intrigado por ser parte de los Illuminati..
WhatsApp Número:
+1 (408) 463-6327"
1543,BBVA ha subido sus comisiones a lo bestia. Cobro de 160€ cada 6 meses por administración y demás. Cerrando la cuenta en BBVA después de años usandolo. Atención pésima de la Oficina.
1544,Reclamé por consumos debitados que no realicé pero NO responden
1545,@taniaseca
1546,Ya tenemos ganador. ¡Enhorabuena @cdr1008!
1547,Hola @bbva ¿este perfil es solo para España o global?
1548,Lo único que vendéis seguros de desempleo que no cubren el desempleo...de traca!!
1549,"Amigos, les cuento que como yo no puedo trabajar en empresas debido a que soy sordo, limitado visual y no tengo equilibrio para caminar, decidí hacer un trabajo independiente dedicándome a la literatura. Los invito a que visiten mi Instagram, lean los post de mis fotos para que conozcan mi entretenida novela digital que tengo autopublicada y espero que se interesen en leerla."
1550,"Nosotros hemos hecho #rebranding igualmente, muy inspirador el resultado 🔝¡buen trabajo a todo el equipo BBVA"
1551,Otra empresa para los Illuminati del nuevo orden mundial...jejeje el triángulo está en todas partes
1552,Una pésima compañia. Que no os tomen el pelo intentando venderos sus seguros. Porque no os servirán de nada
1553,"El eslogan de éste banco no hace crédito a quienes son ""estamos juntos"" vamos! Que le quitan pasta a las personas en un estado de alarma y no Dan soluciones, espero irme lo más pronto posible de ésta entidad! Pésimo!"
1554,"OPERADO A CORAZÓN ABIERTO, CON VÁLVULA METÁLICA Y TUBO DACRON, GRACIAS A DIOS Y A MUCHOS DOCTORES QUE ESTUVIERON EN LA OPERACIÓN, EN ESPECIAL AL DR. DIEGO BORCELLINO. CLINICA RAZETTI."
1555,Huuiuuuuuu
1556,Si se están abriendo cuentas a particulares ?
1557,Excelente Noticia 👏🏼👏🏼👏🏼👏🏼
1558,Por que mi androoid 4
1559,"Mi segunda casa, por siempre! 💙"
1560,Yo lo hice hice y sigue sin funcionar hace más de dos semanas y nada
1561,Muy explicativo
1562,Respondame por favor me urge
1563,Cuidemos a nuestros allegados tanto como cuidamos de nosotros.
1564,Por aquí hay soluciones?
1565,"Buenos dias, quisiera saber cual es el Monto Limite para compras por Punto de Venta? Gracias!"
1566,👍👍
1567,Perfecto
1568,Cómo lo hago
1569,Como se hace
1570,Excelente👏
1571,Excelente como lo hago
1572,"Ok perfecto, pero donde conseguimos la actualización, porque en la Play Store aún está la vieja versión..."
1573,esta aplicacion tiene meses sin funcionar.
1574,7.
1575,Actualizar
1576,.
1577,@adrian.alfons0
1578,🙏 Que sean muchos más 💕💕
1579,Gracias por seguir!!!!! 💙🎉🇻🇪
1580,Éxitos en estos 67🎂🎂🎂
1581,👏👏Felicitaciones!!!
1582,💕💕
1583,Feliz Aniversario.🥳🥳🥳
1584,Felicidades por estar de aniversario
1585,"De esos 67, por 31 aprendí,  aporte y crecí"
1586,Felicitaciones por su aniversario
1587,Felicitaciones !
1588,Felicidades 👏🎊🎉
1589,Felicitaciones 👏
1590,Felicidades adelante siempre
1591,👏👏👏👏👏👏👏👏👏
1592,Felicitaciones 👍
1593,Felicidades que sean muchos más 👏🎉🎊
1594,Feliz aniversario👏👏👏
1595,"Felicidades y que sigan muchos más, nuestro punto de apoyo"
1596,Felicidades 🎉👏🏻
1597,✳️💙✳️
1598,felicitaciones y exitos
1599,Feliz aniversario 🤝
1600,🥳💙
1601,"Hola me gustaría saber si estás agencias están abriendo cuentas a personas naturales, ya que fuy a la agencia de Montalbán y el sr de  vigilancia me indico que solo cuentas jurídicas"
1602,Excelente post .. gracias por la información
1603,Gracias por el respaldo.
1604,Hola cual es el código de la version nueva
1605,Excelente
1606,Buenad tardd
1607,"Aja, y como la actualizo?"
1608,Me dice Kne0326 numero ya registrado y se queda ay.
1609,Sí desde desde una pc.. limpie el historial de navegación. Desde siempre
1610,@willy_martine
1611,Buen día....tienen puntos de ventas?
1612,Son difíciles de conseguí
1613,Responde el mensaje al directo
1614,Mi casa ❤️ como la extraño
1615,🎉
1616,Felicidades
1617,🎂felicidades
1618,Mi escuela 💖
1619,"Cuales son? Porque la unica que esta funcionando en la principal, aqui en caracas"
1620,tendrán plástico en puerto la cruz? ??
1621,HOLA BUENDIA
1622,Que bueno vale 👍
1623,buenos dias como estan?
1624,Sin teléfono de ultima generación?
1625,Gracias por su información.
1626,"Mira @carmenleila16 , para que se lo envíes a WJ 🤣"
1627,💪🏽
1628,@jarellanotovar
1629,👏👏👏👏👏👏
1630,@andreinafd 🙌🙌
1631,Elegante 🚩🇨🇴
1632,BBVA en transferencias a otros bancos se demora o las rechaza.....mal servicio.....
1633,"Pésimo servicio al cliente, si llamo a la línea de atención resulta que los asesores siempre ""están ocupados"", sugieren usar el chat de la página y no sirve de nada ya que no se pueden Formular preguntas puntuales, escribí en Facebook e instagram y nada."
1634,"La aplicación de ustedes es súper inestable, un banco como ustedes debe de tener una app que funcione mejor y no tenga tantos errores."
1635,"Me cambie de banco y fue la peor decisión que tomé, bbva no atiende teléfonos, el pago por pse no funciona, me descontaron de mi afc una cuota de un crédito de consumo..... me cobran cuota de manejo es una tarjeta de crédito  que no uso, la fue a devolver y no atienden por teléfono... que mala decisión tome pero bueno.... ya estoy tomando acciones para denunciar el pésimo servicio de bbva y claro retirando mis productos no sé cómo lo lograré ya que que no atienden del teléfono y no responden, ni por Facebook, ni Instagram ..... Superintendencia Financiera de Colombia su apoyo por favor .... @superintendencia @asobancariaco"
1636,Buen dia
1637,No he podido pagar la cuota de un credito porque la plataforma no me permite inscribirme pero tampoco me dejar por la banca movil. Qué puedo hacer?
1638,"Operación no pudo ser procesada al intentar activar dinero Movil! 
Que hago?"
1639,"que gran mentira durante toda la pandemia he estado tratando de comunicarme con @BBVA_colombia
 0314010000 opción 4 opvion 4 opcion 1 numero cedula seguida de # opción 1 y me #cuelgan la llamada que #tristeza que gastan mas en publicidad falsa como esta y no hay #ATENCION"
1640,Que sucede con ustedes les escribo por mensaje privado y solo ven la información pero no me responden no ayudan
1641,Que sucede para que ofrecen los canales de ayuda si no lo ayudan realmente
1642,"@bbva_colombia estoy tratando de hacer el pago de la cuota e imposible, el canal telefónico es el peor se cae la llamada o no contestan, la peor decisión cambiar de banco"
1643,"Nunca había estado en un banco con un servicio tan extremadamente pésimo, alguien puede por lo menos responder en alguna de las “líneas de atención que manejan”?"
1644,"QUE PORQUERIA DE SERVICIO , LLEVO UNA SEMANA UNA SEMANA ENTERAAAAAA TRATANDO DE COMUNICARME CON UN ASESOR Y NO ME CONTESTAN !!!! QUE ULTRAPORQUERIA DE SERVICIO !!!!!!!"
1645,"el servicio es pesimo, uno llama y siempre dicen que los asesores estan ocupados y cuelgan, es imposible llamar, llevo mas de 15 dias esperando que me quiten el tal alivio covid y nada"
1646,Que seriedad y criterio se le puede dar a un banco que disque soluciona los problemas de sus clientes por redes sociales???
1647,Que banco tan ladrón deberían de cerrarlo clausurarlo tienen una supuesta línea de atención y no atienden! Aparte dicen que escriban por redes sociales y tampoco responden que hptas mas ladrones será qué hay alguna entidad para reportar el ladrónismo de esta gente
1648,"Estoy a punto de solicitar la compra de cartera de mi tarjeta de crédito BBVA porque cada vez me cobran más sin haber hecho compras nuevas, en más de 6 ocasiones y he solicitado el envío de la respuesta a mi radicado, llevo esperando más de un mes Y AÚN NO ME HAN ENVIADO NADA. Mientras tanto, mis extractos siguen llegando con pagos cada vez más altos. Detesto este banco, qué pésimo servicio al cliente. Ah, y olvidaba mencionar que cada vez que tengo la oportunidad de llamar, en un 99% de las veces no tienen asesores disponibles para atender mis llamadas. De lo peor, @bbva_colombia"
1649,"Estoy intentando comunicarme con Uds y es imposible, el teléfono siempre está ocupado, no responden por redes sociales y el chat no es de utilidad"
1650,Tengo más de un mes solicitando me cancelen las tarjetas. Están al día hace más de un mes y no ha sido posible. Siempre se hacen que no escuchan. O se cuelga la llamada misteriosamente. Por donde les puedo enviar todos los pantallazos de todas las llamadas. Por que nunca atienden al cliente. Que falta de respeto.
1651,Una verdadera vergüenza el servicio de ustedes.
1652,"Quisiera resolver un problema con ustedes, no me sirve su ""chat"" que por cierto les quedó muy grande la programación de ese servicio y por teléfono es imposible. Muy malos tiempos para dejar a las personas sin canales de comunicación"
1653,Ya Len envíe la información ampliada de lo sucedido les envíe el número de radicado me llaman y me dicen vamos a validar sus datos y me dejan esperando ese es un banco muy responsable ( me cobran intereses de tres compras q me hicieron con mi tarjeta de crédito me devolvieron la plata pero me cobran los intereses ) ese es un banco muy responsable 🔥
1654,"Que ineficiente la atención que dan, si uno llama le cuelgan y si escribe por Facebook, instagram nunca hay respuesta, el chat de la página es un robot que no sirve para nada, por donde se debe comunicar uno para que le den una respuesta, empezare el tramite de cambio de banco porque para cobrar cuotas de manejo si lo hacen de manera automática, pero para resolver solicitudes o inquietudes no hay nadie que lo pueda hacer, que vergüenza"
1655,"El servicio del bbva Bogotá telefónicamente esta re mal, el chat peor"
1656,"Todo el día llamando y por chat para una consulta urgente, y ustedes no contestan, tiene máquinas nada más y si trabajan con la plata ajena"
1657,"Cordial saludo. He realizado la solicitud de solucionar mi problema de la plataforma Net en donde no aparece mi tarjeta de crédito activa a través de la sucursal digital de IG... Me han respondido tarde por este medio, me dicen que un asesor me va a llamar pero ya llevo más de una semana esperando dicha llamada y nada que me ayudan. En serio, qué servicio tan ineficiente... ¿hasta cuándo debo esperar? Voy a sucursal física y me dicen que debo hablar por la sucursal digital... ni por un lado ni por el otro. Por favor, sean consientes de lo ineficientes que son por ese medio."
1658,"Necesito una MALDITA solución, rápido"
1659,El peor banco de la vida!!!! No se lo recomiendo a nadie!! Es increíble el pésimo servicio que tienenn!!! Llevo 5 meses intentando que me solucionen un problema y nada!!!! Y siempre salen con que deben escalar más el caso.. y que se demoran otros 15 días hábiles!!
1660,"INCREIBLEMENTE VOY A PAGAR LA ULTIMA CUOTA DE MI CREDITO Y NO LO PUEDO HACER EN LINEA NO PIENSO POR NADA DEL MUNDO PONER UN PIE EN SUS INSTALACIONES POR MI SEGURIDAD Y NO PUEDO HACER EL ESTUPIDO PAGO???????? Y NO HAY LINEAS DE ATENCION DONDE COMUNICARSE, EL CHAT ES UNA MAQUINA QUE TE DA MULTIPLES RESPUESTAS SISTEMATIZADAS, NADA QUE TENGA QUE VER CON MI SOLICITUD Y EN LAS REDES SOCIALES NOS BLOQUEAN QUE CLASE DE SERVICIO AL CLIENTE ES ESA???? SI NO PUEDO HACER MI PAGO EN LINEA, NO VOY A PAGAR NADA!!! #NoUsoMasBBVA @superfinanciera"
1661,"Hijos de puta ladrones, hampones ojalá se mueran"
1662,Malisismo servicio en oficinas de cali.
1663,👏👏💙
1664,"Hola, soy Jonatan Ossa Ceo de International Digital Appi, la agencia de influencia más versátil de América Latina, tenemos una cartera muy variada de figuras en televisión, cine, deportes, medios digitales, todos dispuestos a darle a su marca una mayor visibilidad y prestigio. a través de las redes sociales. ¿Quieres que te envíe algunos de nuestros perfiles?
Mi Instagram personal es @_dipao 
El instagram de la Agencia es @appidigital  mi numero es 3192151880"
1665,"Es vergonzoso lo que le responden a mi mamá: lleva ya 3 meses esperando por su pensión, es una persona de alto riesgo y Uds le piden que se espere por una respuesta del banco hasta el 19 de Junio? QUE LES PASA @bbva_colombia ?"
1666,Una pregunta una persona con pep puede aperturar cuenta con ustedes
1667,El servicio como es posible tan mala asesoria comercial.  La banca net mala no funciona.  No recomiendo el banco
1668,Tengo mis productos en este banco y la verdad en asesores muy mal
1669,No contestan en servicio al cliente
1670,Que mal servicio está prestando BBVA
1671,"Definitivamente este banco presta un pésimo servicio, he estado indagando y hay muchas personas que han sido estafadas por este banco, tras de que empiezan a cobrar tasas de la nada.  Tienen un pésimo servicio al cliente y ahora ya ni atienden las líneas de atención al cliente por qué pretende brindar el servicio a través de redes sociales que es un medio súper inseguro. Una falta de respeto"
1672,Total estoy pensando en cerrar mi cuenta. Hace días hice una transferencia aparece como como dad y a quien se la hice nunca le llego el dinero. Pareciera que se aprovechan de la situación que estamos pasando para hacer lo que se les da la gana con los clientes
1673,contesten el chat
1674,Las aplicaciones BBVA MOVIL Y BBVA NET estan presentando fallas revisenlas
1675,@bbva_colombia una porqueria de banco. Lo que hacen es pelotear Al cliente por call para al final decirle vaya a una oficina d
1676,Sin haber hecho preguntas de seguridad
1677,"Me encuentro molesta y decepcionada, no he podido hacer transacciones desde al App desde el 18 de Julio y cada vez que llamo a la línea de atención, quedan en comunicarme con un asesor de banca virtual, se corta la llamada y nadie me devuelve la llamada.

Adicional me acerque el día 23 de julio a una oficina, donde me dijeron que de la sucursal de Lourdes se comunicaban conmigo y ya ha pasado un mes y aun nada.

Y ni decir de tratar de comunicarse por el chat. es un total fracaso."
